,Close,Volume,CPI,USTS,DI,PP,IR,OP,CLF,EPU,GDP,UNEMP
2019-06-28,47.8788032531738,124442400.0,255.159,2.0,114.5868,124472000.0,2.4,67.52,103849.0,129.48,62331.0,3.6
2019-06-29,47.8788032531738,124442400.0,255.159,2.0,114.5868,124472000.0,2.4,67.52,103849.0,129.48,62331.0,3.6
2019-06-30,47.8788032531738,124442400.0,255.159,2.0,114.5868,124472000.0,2.4,67.52,103849.0,129.48,62331.0,3.6
2019-07-01,48.7569236755371,109012000.0,255.685,2.03,114.7282,124475000.0,2.39,65.1,103655.0,174.62,62945.0,3.7
2019-07-02,49.0423812866211,67740800.0,255.685,1.98,114.8303,124475000.0,2.4,62.72,103655.0,144.12,62945.0,3.7
2019-07-03,49.4487991333008,45448000.0,255.685,1.96,114.818,124475000.0,2.41,63.53,103655.0,126.27,62945.0,3.7
2019-07-04,49.4487991333008,45448000.0,255.685,1.96,114.818,124475000.0,2.41,63.53,103655.0,126.27,62945.0,3.7
2019-07-05,49.4052429199219,69062000.0,255.685,2.04,115.1178,124475000.0,2.42,64.23,103655.0,72.83,62945.0,3.7
2019-07-06,49.4052429199219,69062000.0,255.685,2.04,115.1178,124475000.0,2.42,64.23,103655.0,72.83,62945.0,3.7
2019-07-07,49.4052429199219,69062000.0,255.685,2.04,115.1178,124475000.0,2.42,64.23,103655.0,72.83,62945.0,3.7
2019-07-08,48.3868064880371,101354400.0,255.685,2.05,115.0299,124478000.0,2.41,64.89,103655.0,72.06,62945.0,3.7
2019-07-09,48.6819343566895,82312000.0,255.685,2.07,115.1062,124478000.0,2.41,64.3,103655.0,40.14,62945.0,3.7
2019-07-10,49.1633377075195,71588400.0,255.685,2.07,115.0931,124478000.0,2.41,66.41,103655.0,45.62,62945.0,3.7
2019-07-11,48.8053131103516,80767200.0,255.685,2.13,114.841,124478000.0,2.4,67.64,103655.0,103.84,62945.0,3.7
2019-07-12,49.1802711486816,70380800.0,255.685,2.12,114.7731,124478000.0,2.38,66.65,103655.0,72.49,62945.0,3.7
2019-07-13,49.1802711486816,70380800.0,255.685,2.12,114.7731,124478000.0,2.38,66.65,103655.0,72.49,62945.0,3.7
2019-07-14,49.1802711486816,70380800.0,255.685,2.12,114.7731,124478000.0,2.38,66.65,103655.0,72.49,62945.0,3.7
2019-07-15,49.6423263549805,67789600.0,255.685,2.09,114.6866,124474000.0,2.4,66.86,103655.0,72.19,62945.0,3.7
2019-07-16,49.4705696105957,67467200.0,255.685,2.13,115.0159,124474000.0,2.41,65.87,103655.0,53.41,62945.0,3.7
2019-07-17,49.1923675537109,56430000.0,255.685,2.06,114.8864,124474000.0,2.41,63.67,103655.0,77.06,62945.0,3.7
2019-07-18,49.7511825561523,74162400.0,255.685,2.04,114.8786,124474000.0,2.41,60.7,103655.0,61.63,62945.0,3.7
2019-07-19,49.0085105895996,83717200.0,255.685,2.05,114.8737,124474000.0,2.41,61.04,103655.0,61.84,62945.0,3.7
2019-07-20,49.0085105895996,83717200.0,255.685,2.05,114.8737,124474000.0,2.41,61.04,103655.0,61.84,62945.0,3.7
2019-07-21,49.0085105895996,83717200.0,255.685,2.05,114.8737,124474000.0,2.41,61.04,103655.0,61.84,62945.0,3.7
2019-07-22,50.1285514831543,89111600.0,255.685,2.05,115.006,124494000.0,2.4,61.96,103655.0,75.32,62945.0,3.7
2019-07-23,50.5204544067383,73420800.0,255.685,2.08,115.3036,124494000.0,2.4,62.28,103655.0,114.24,62945.0,3.7
2019-07-24,50.4793395996094,59966400.0,255.685,2.05,115.2476,124494000.0,2.4,63.83,103655.0,79.72,62945.0,3.7
2019-07-25,50.0801734924316,55638400.0,255.685,2.08,115.3022,124494000.0,2.4,63.47,103655.0,40.68,62945.0,3.7
2019-07-26,50.2543487548828,70475600.0,255.685,2.08,115.549,124494000.0,2.4,62.46,103655.0,116.11,62945.0,3.7
2019-07-27,50.2543487548828,70475600.0,255.685,2.08,115.549,124494000.0,2.4,62.46,103655.0,116.11,62945.0,3.7
2019-07-28,50.2543487548828,70475600.0,255.685,2.08,115.549,124494000.0,2.4,62.46,103655.0,116.11,62945.0,3.7
2019-07-29,50.7236557006836,86693600.0,255.685,2.06,115.5931,124470000.0,2.4,62.29,103655.0,86.97,62945.0,3.7
2019-07-30,50.5059394836426,135742800.0,255.685,2.06,115.6257,124470000.0,2.39,62.55,103655.0,139.24,62945.0,3.7
2019-07-31,51.5364685058594,277125600.0,255.685,2.02,115.499,124470000.0,2.4,64.07,103655.0,103.01,62945.0,3.7
2019-08-01,50.4212646484375,216071600.0,256.059,1.9,116.0543,124470000.0,2.14,62.9,104187.0,150.2,62945.0,3.7
2019-08-02,49.3544425964356,163448400.0,256.059,1.86,116.1908,124470000.0,2.14,61.12,104187.0,117.41,62945.0,3.7
2019-08-03,49.3544425964356,163448400.0,256.059,1.86,116.1908,124470000.0,2.14,61.12,104187.0,117.41,62945.0,3.7
2019-08-04,49.3544425964356,163448400.0,256.059,1.86,116.1908,124470000.0,2.14,61.12,104187.0,117.41,62945.0,3.7
2019-08-05,46.7708511352539,209572000.0,256.059,1.75,116.5904,124471000.0,2.13,59.32,104187.0,83.03,62945.0,3.7
2019-08-06,47.6562385559082,143299200.0,256.059,1.73,116.6954,124471000.0,2.13,58.63,104187.0,84.05,62945.0,3.7
2019-08-07,48.1497344970703,133457600.0,256.059,1.71,116.8037,124471000.0,2.12,55.03,104187.0,92.22,62945.0,3.7
2019-08-08,49.2117156982422,108038000.0,256.059,1.72,116.479,124471000.0,2.12,56.29,104187.0,93.48,62945.0,3.7
2019-08-09,48.8061943054199,98478800.0,256.059,1.74,116.4466,124471000.0,2.12,57.37,104187.0,92.35,62945.0,3.7
2019-08-10,48.8061943054199,98478800.0,256.059,1.74,116.4466,124471000.0,2.12,57.37,104187.0,92.35,62945.0,3.7
2019-08-11,48.8061943054199,98478800.0,256.059,1.74,116.4466,124471000.0,2.12,57.37,104187.0,92.35,62945.0,3.7
2019-08-12,48.6823539733887,89927600.0,256.059,1.65,116.7598,124442000.0,2.12,57.13,104187.0,109.59,62945.0,3.7
2019-08-13,50.7439689636231,188874000.0,256.059,1.68,116.7315,124442000.0,2.12,59.9,104187.0,70.1,62945.0,3.7
2019-08-14,49.2335739135742,146189600.0,256.059,1.59,117.0957,124442000.0,2.12,57.86,104187.0,133.71,62945.0,3.7
2019-08-15,48.9883193969727,108909600.0,256.059,1.52,117.2278,124442000.0,2.13,57.37,104187.0,144.25,62945.0,3.7
2019-08-16,50.1441802978516,110481600.0,256.059,1.55,117.0828,124442000.0,2.13,59.0,104187.0,105.71,62945.0,3.7
2019-08-17,50.1441802978516,110481600.0,256.059,1.55,117.0828,124442000.0,2.13,59.0,104187.0,105.71,62945.0,3.7
2019-08-18,50.1441802978516,110481600.0,256.059,1.55,117.0828,124442000.0,2.13,59.0,104187.0,105.71,62945.0,3.7
2019-08-19,51.0790748596191,97654400.0,256.059,1.6,117.3931,124392000.0,2.13,59.79,104187.0,144.84,62945.0,3.7
2019-08-20,51.0814971923828,107537200.0,256.059,1.55,117.377,124392000.0,2.13,59.03,104187.0,229.29,62945.0,3.7
2019-08-21,51.6351585388184,86141600.0,256.059,1.59,117.181,124392000.0,2.12,60.6,104187.0,278.29,62945.0,3.7
2019-08-22,51.5914421081543,89014800.0,256.059,1.62,117.3602,124392000.0,2.12,59.81,104187.0,186.06,62945.0,3.7
2019-08-23,49.2068634033203,187272000.0,256.059,1.52,117.3058,124392000.0,2.12,58.64,104187.0,268.83,62945.0,3.7
2019-08-24,49.2068634033203,187272000.0,256.059,1.52,117.3058,124392000.0,2.12,58.64,104187.0,268.83,62945.0,3.7
2019-08-25,49.2068634033203,187272000.0,256.059,1.52,117.3058,124392000.0,2.12,58.64,104187.0,268.83,62945.0,3.7
2019-08-26,50.1417617797852,104174400.0,256.059,1.54,117.6711,124344000.0,2.12,58.64,104187.0,267.98,62945.0,3.7
2019-08-27,49.5759582519531,103493200.0,256.059,1.49,117.7556,124344000.0,2.12,58.44,104187.0,173.5,62945.0,3.7
2019-08-28,49.9086303710938,63755200.0,256.059,1.47,117.8823,124344000.0,2.12,60.42,104187.0,132.75,62945.0,3.7
2019-08-29,50.7536888122559,83962000.0,256.059,1.5,118.0682,124344000.0,2.12,60.59,104187.0,100.25,62945.0,3.7
2019-08-30,50.688117980957,84573600.0,256.059,1.5,118.163,124344000.0,2.13,61.04,104187.0,116.43,62945.0,3.7
2019-08-31,50.688117980957,84573600.0,256.059,1.5,118.163,124344000.0,2.13,61.04,104187.0,116.43,62945.0,3.7
2019-09-01,50.688117980957,84573600.0,256.059,1.5,118.163,124344000.0,2.13,61.04,104187.0,116.43,62945.0,3.7
2019-09-02,50.688117980957,84573600.0,256.059,1.5,118.163,124344000.0,2.13,61.04,104187.0,116.43,62945.0,3.7
2019-09-03,49.9499130249023,80092000.0,256.511,1.47,118.3161,124329000.0,2.13,57.93,104392.0,95.61,62945.0,3.5
2019-09-04,50.7973899841309,76752400.0,256.511,1.47,117.6777,124329000.0,2.13,60.68,104392.0,92.02,62945.0,3.5
2019-09-05,51.7905578613281,95654800.0,256.511,1.57,117.4823,124329000.0,2.13,62.7,104392.0,106.57,62945.0,3.5
2019-09-06,51.785701751709,77449200.0,256.511,1.55,117.1337,124329000.0,2.12,61.28,104392.0,130.51,62945.0,3.5
2019-09-07,51.785701751709,77449200.0,256.511,1.55,117.1337,124329000.0,2.12,61.28,104392.0,130.51,62945.0,3.5
2019-09-08,51.785701751709,77449200.0,256.511,1.55,117.1337,124329000.0,2.12,61.28,104392.0,130.51,62945.0,3.5
2019-09-09,52.0066795349121,109237600.0,256.511,1.63,117.0649,124336000.0,2.13,63.99,104392.0,65.84,62945.0,3.5
2019-09-10,52.6210403442383,127111600.0,256.511,1.72,117.0932,124336000.0,2.13,64.67,104392.0,64.63,62945.0,3.5
2019-09-11,54.2941207885742,177158400.0,256.511,1.75,117.317,124336000.0,2.13,63.02,104392.0,58.52,62945.0,3.5
2019-09-12,54.1727142333984,128906800.0,256.511,1.79,116.8423,124336000.0,2.13,60.76,104392.0,100.33,62945.0,3.5
2019-09-13,53.1188430786133,159053200.0,256.511,1.9,116.7722,124336000.0,2.14,61.25,104392.0,103.12,62945.0,3.5
2019-09-14,53.1188430786133,159053200.0,256.511,1.9,116.7722,124336000.0,2.14,61.25,104392.0,103.12,62945.0,3.5
2019-09-15,53.1188430786133,159053200.0,256.511,1.9,116.7722,124336000.0,2.14,61.25,104392.0,103.12,62945.0,3.5
2019-09-16,53.3980903625488,84632400.0,256.511,1.84,117.0293,124384000.0,2.25,68.42,104392.0,67.24,62945.0,3.5
2019-09-17,53.5923538208008,73274800.0,256.511,1.81,116.9871,124384000.0,2.3,65.59,104392.0,79.18,62945.0,3.5
2019-09-18,54.0950126647949,101360000.0,256.511,1.8,116.9812,124384000.0,2.25,64.29,104392.0,72.64,62945.0,3.5
2019-09-19,53.6554908752441,88242400.0,256.511,1.79,117.0909,124384000.0,1.9,64.25,104392.0,184.82,62945.0,3.5
2019-09-20,52.871150970459,221652400.0,256.511,1.74,117.1867,124384000.0,1.9,65.23,104392.0,98.34,62945.0,3.5
2019-09-21,52.871150970459,221652400.0,256.511,1.74,117.1867,124384000.0,1.9,65.23,104392.0,98.34,62945.0,3.5
2019-09-22,52.871150970459,221652400.0,256.511,1.74,117.1867,124384000.0,1.9,65.23,104392.0,98.34,62945.0,3.5
2019-09-23,53.1115455627441,76662000.0,256.511,1.72,117.3038,124380000.0,1.9,64.66,104392.0,134.52,62945.0,3.5
2019-09-24,52.8590087890625,124763200.0,256.511,1.64,117.2279,124380000.0,1.9,64.13,104392.0,120.81,62945.0,3.5
2019-09-25,53.6724891662598,87613600.0,256.511,1.73,117.6581,124380000.0,1.9,62.41,104392.0,144.83,62945.0,3.5
2019-09-26,53.3956642150879,75334000.0,256.511,1.7,117.7322,124380000.0,1.85,62.08,104392.0,60.07,62945.0,3.5
2019-09-27,53.1358451843262,101408000.0,256.511,1.69,117.7277,124380000.0,1.83,62.48,104392.0,101.26,62945.0,3.5
2019-09-28,53.1358451843262,101408000.0,256.511,1.69,117.7277,124380000.0,1.83,62.48,104392.0,101.26,62945.0,3.5
2019-09-29,53.1358451843262,101408000.0,256.511,1.69,117.7277,124380000.0,1.83,62.48,104392.0,101.26,62945.0,3.5
2019-09-30,54.3864059448242,103909600.0,256.511,1.68,117.952,124372000.0,1.9,60.99,104392.0,113.0,62945.0,3.5
2019-10-01,54.5369529724121,139223200.0,257.244,1.65,117.9652,124372000.0,1.88,60.06,104609.0,65.08,63257.0,3.6
2019-10-02,53.1698379516602,138449200.0,257.244,1.6,117.9725,124372000.0,1.85,57.92,104609.0,92.82,63257.0,3.6
2019-10-03,53.6214981079102,114426000.0,257.244,1.54,117.6659,124372000.0,1.83,58.01,104609.0,46.59,63257.0,3.6
2019-10-04,55.1246070861816,138478800.0,257.244,1.52,117.5338,124372000.0,1.82,59.13,104609.0,105.75,63257.0,3.6
2019-10-05,55.1246070861816,138478800.0,257.244,1.52,117.5338,124372000.0,1.82,59.13,104609.0,105.75,63257.0,3.6
2019-10-06,55.1246070861816,138478800.0,257.244,1.52,117.5338,124372000.0,1.82,59.13,104609.0,105.75,63257.0,3.6
2019-10-07,55.1367416381836,122306000.0,257.244,1.56,117.5583,124351000.0,1.82,59.46,104609.0,137.56,63257.0,3.6
2019-10-08,54.4908256530762,111820000.0,257.244,1.54,117.7455,124351000.0,1.82,58.14,104609.0,165.35,63257.0,3.6
2019-10-09,55.1294593811035,74770400.0,257.244,1.59,117.6886,124351000.0,1.82,59.7,104609.0,62.58,63257.0,3.6
2019-10-10,55.8725166320801,113013600.0,257.244,1.67,117.2852,124351000.0,1.82,59.08,104609.0,119.93,63257.0,3.6
2019-10-11,57.3586387634277,166795600.0,257.244,1.76,116.8289,124351000.0,1.82,60.59,104609.0,95.08,63257.0,3.6
2019-10-12,57.3586387634277,166795600.0,257.244,1.76,116.8289,124351000.0,1.82,60.59,104609.0,95.08,63257.0,3.6
2019-10-13,57.3586387634277,166795600.0,257.244,1.76,116.8289,124351000.0,1.82,60.59,104609.0,95.08,63257.0,3.6
2019-10-14,57.2760772705078,96427600.0,257.244,1.76,116.8289,124240000.0,1.82,58.81,104609.0,108.55,63257.0,3.6
2019-10-15,57.1425170898438,87360000.0,257.244,1.77,116.8154,124240000.0,1.9,59.19,104609.0,68.05,63257.0,3.6
2019-10-16,56.9118194580078,73903200.0,257.244,1.75,116.647,124240000.0,1.9,59.3,104609.0,114.65,63257.0,3.6
2019-10-17,57.1328048706055,67585200.0,257.244,1.76,116.2663,124240000.0,1.85,59.35,104609.0,156.8,63257.0,3.6
2019-10-18,57.4071960449219,97433600.0,257.244,1.76,116.1391,124240000.0,1.85,59.96,104609.0,64.05,63257.0,3.6
2019-10-19,57.4071960449219,97433600.0,257.244,1.76,116.1391,124240000.0,1.85,59.96,104609.0,64.05,63257.0,3.6
2019-10-20,57.4071960449219,97433600.0,257.244,1.76,116.1391,124240000.0,1.85,59.96,104609.0,64.05,63257.0,3.6
2019-10-21,58.4028015136719,87247200.0,257.244,1.8,116.0485,124192000.0,1.85,58.95,104609.0,57.74,63257.0,3.6
2019-10-22,58.2692489624023,82293600.0,257.244,1.78,115.9899,124192000.0,1.85,60.5,104609.0,42.25,63257.0,3.6
2019-10-23,59.0511512756348,75828800.0,257.244,1.77,116.0633,124192000.0,1.85,60.52,104609.0,80.02,63257.0,3.6
2019-10-24,59.1482772827148,69275200.0,257.244,1.77,116.1323,124192000.0,1.85,61.71,104609.0,56.27,63257.0,3.6
2019-10-25,59.8767700195313,73477200.0,257.244,1.8,116.0819,124192000.0,1.83,62.06,104609.0,67.88,63257.0,3.6
2019-10-26,59.8767700195313,73477200.0,257.244,1.8,116.0819,124192000.0,1.83,62.06,104609.0,67.88,63257.0,3.6
2019-10-27,59.8767700195313,73477200.0,257.244,1.8,116.0819,124192000.0,1.83,62.06,104609.0,67.88,63257.0,3.6
2019-10-28,60.4765586853027,96572800.0,257.244,1.85,116.0268,124213000.0,1.83,60.39,104609.0,28.94,63257.0,3.6
2019-10-29,59.0778617858887,142839600.0,257.244,1.84,115.9842,124213000.0,1.82,61.05,104609.0,134.13,63257.0,3.6
2019-10-30,59.0705757141113,124522000.0,257.244,1.78,116.168,124213000.0,1.82,60.22,104609.0,111.12,63257.0,3.6
2019-10-31,60.4061393737793,139162000.0,257.244,1.69,115.9168,124213000.0,1.58,59.3,104609.0,133.29,63257.0,3.6
2019-11-01,62.1205024719238,151125200.0,257.803,1.73,115.7356,124213000.0,1.57,60.17,104670.0,35.14,63257.0,3.6
2019-11-02,62.1205024719238,151125200.0,257.803,1.73,115.7356,124213000.0,1.57,60.17,104670.0,35.14,63257.0,3.6
2019-11-03,62.1205024719238,151125200.0,257.803,1.73,115.7356,124213000.0,1.57,60.17,104670.0,35.14,63257.0,3.6
2019-11-04,62.5284690856934,103272000.0,257.803,1.79,115.8669,124153000.0,1.56,62.52,104670.0,75.66,63257.0,3.6
2019-11-05,62.4386100769043,79897600.0,257.803,1.86,116.118,124153000.0,1.56,62.72,104670.0,129.4,63257.0,3.6
2019-11-06,62.4653167724609,75864400.0,257.803,1.81,116.1043,124153000.0,1.55,62.11,104670.0,48.77,63257.0,3.6
2019-11-07,63.1862564086914,94940400.0,257.803,1.92,116.1211,124153000.0,1.55,62.6,104670.0,67.84,63257.0,3.6
2019-11-08,63.3591842651367,69986400.0,257.803,1.94,116.3472,124153000.0,1.55,62.0,104670.0,127.43,63257.0,3.6
2019-11-09,63.3591842651367,69986400.0,257.803,1.94,116.3472,124153000.0,1.55,62.0,104670.0,127.43,63257.0,3.6
2019-11-10,63.3591842651367,69986400.0,257.803,1.94,116.3472,124153000.0,1.55,62.0,104670.0,127.43,63257.0,3.6
2019-11-11,63.8609008789063,81821200.0,257.803,1.94,116.3472,124132000.0,1.55,62.58,104670.0,101.72,63257.0,3.6
2019-11-12,63.8024444580078,87388800.0,257.803,1.92,116.5874,124132000.0,1.55,62.19,104670.0,89.57,63257.0,3.6
2019-11-13,64.4137725830078,102734400.0,257.803,1.88,116.8436,124132000.0,1.55,62.27,104670.0,106.88,63257.0,3.6
2019-11-14,63.968074798584,89182800.0,257.803,1.82,116.8062,124132000.0,1.55,62.46,104670.0,53.75,63257.0,3.6
2019-11-15,64.7279815673828,100206400.0,257.803,1.84,116.4441,124132000.0,1.55,63.32,104670.0,56.77,63257.0,3.6
2019-11-16,64.7279815673828,100206400.0,257.803,1.84,116.4441,124132000.0,1.55,63.32,104670.0,56.77,63257.0,3.6
2019-11-17,64.7279815673828,100206400.0,257.803,1.84,116.4441,124132000.0,1.55,63.32,104670.0,56.77,63257.0,3.6
2019-11-18,65.0543518066406,86703200.0,257.803,1.81,116.3665,124125000.0,1.55,62.82,104670.0,19.85,63257.0,3.6
2019-11-19,64.857063293457,76167200.0,257.803,1.79,116.5433,124125000.0,1.55,62.37,104670.0,33.14,63257.0,3.6
2019-11-20,64.1020278930664,106234400.0,257.803,1.73,116.8324,124125000.0,1.55,63.8,104670.0,46.27,63257.0,3.6
2019-11-21,63.8146362304688,121395200.0,257.803,1.77,116.7478,124125000.0,1.55,64.99,104670.0,65.17,63257.0,3.6
2019-11-22,63.7586097717285,65325200.0,257.803,1.77,116.918,124125000.0,1.55,64.83,104670.0,83.86,63257.0,3.6
2019-11-23,63.7586097717285,65325200.0,257.803,1.77,116.918,124125000.0,1.55,64.83,104670.0,83.86,63257.0,3.6
2019-11-24,63.7586097717285,65325200.0,257.803,1.77,116.918,124125000.0,1.55,64.83,104670.0,83.86,63257.0,3.6
2019-11-25,64.8765487670898,84020400.0,257.803,1.76,117.0141,124100000.0,1.55,64.67,104670.0,41.17,63257.0,3.6
2019-11-26,64.3699417114258,105207600.0,257.803,1.74,117.0561,124100000.0,1.55,64.82,104670.0,37.49,63257.0,3.6
2019-11-27,65.2345809936523,65235600.0,257.803,1.77,117.1323,124100000.0,1.55,65.03,104670.0,37.18,63257.0,3.6
2019-11-28,65.2345809936523,65235600.0,257.803,1.77,117.1323,124100000.0,1.55,65.03,104670.0,37.18,63257.0,3.6
2019-11-29,65.0908889770508,46617600.0,257.803,1.78,117.1249,124100000.0,1.56,64.5,104670.0,122.19,63257.0,3.6
2019-11-30,65.0908889770508,46617600.0,257.803,1.78,117.1249,124100000.0,1.56,64.5,104670.0,122.19,63257.0,3.6
2019-12-01,65.0908889770508,46617600.0,257.803,1.78,117.1249,124100000.0,1.56,64.5,104670.0,122.19,63257.0,3.6
2019-12-02,64.3382873535156,94487200.0,258.616,1.83,116.9695,124235000.0,1.56,63.2,104809.0,86.08,63257.0,3.6
2019-12-03,63.1911277770996,114430400.0,258.616,1.72,116.8946,124235000.0,1.55,62.95,104809.0,69.28,63257.0,3.6
2019-12-04,63.7488632202148,67181600.0,258.616,1.77,116.6969,124235000.0,1.55,65.25,104809.0,64.18,63257.0,3.6
2019-12-05,64.6841430664063,74424400.0,258.616,1.8,116.3888,124235000.0,1.55,65.67,104809.0,36.86,63257.0,3.6
2019-12-06,65.9335861206055,106075600.0,258.616,1.84,116.5425,124235000.0,1.55,66.5,104809.0,134.85,63257.0,3.6
2019-12-07,65.9335861206055,106075600.0,258.616,1.84,116.5425,124235000.0,1.55,66.5,104809.0,134.85,63257.0,3.6
2019-12-08,65.9335861206055,106075600.0,258.616,1.84,116.5425,124235000.0,1.55,66.5,104809.0,134.85,63257.0,3.6
2019-12-09,65.0105133056641,128042400.0,258.616,1.83,116.3328,124310000.0,1.55,66.44,104809.0,130.15,63257.0,3.6
2019-12-10,65.3904571533203,90420400.0,258.616,1.85,116.2588,124310000.0,1.55,66.57,104809.0,189.13,63257.0,3.6
2019-12-11,65.9482116699219,78756800.0,258.616,1.79,116.1524,124310000.0,1.55,65.37,104809.0,111.83,63257.0,3.6
2019-12-12,66.1162490844727,137310400.0,258.616,1.9,115.8786,124310000.0,1.55,66.67,104809.0,99.79,63257.0,3.6
2019-12-13,67.0149841308594,133587600.0,258.616,1.82,115.7007,124310000.0,1.55,67.44,104809.0,164.4,63257.0,3.6
2019-12-14,67.0149841308594,133587600.0,258.616,1.82,115.7007,124310000.0,1.55,67.44,104809.0,164.4,63257.0,3.6
2019-12-15,67.0149841308594,133587600.0,258.616,1.82,115.7007,124310000.0,1.55,67.44,104809.0,164.4,63257.0,3.6
2019-12-16,68.1621322631836,128186000.0,258.616,1.89,115.559,124218000.0,1.56,68.04,104809.0,79.66,63257.0,3.6
2019-12-17,68.2960891723633,114158400.0,258.616,1.89,115.5593,124218000.0,1.55,68.99,104809.0,140.79,63257.0,3.6
2019-12-18,68.1329116821289,116028400.0,258.616,1.92,115.6659,124218000.0,1.55,69.12,104809.0,89.87,63257.0,3.6
2019-12-19,68.2011184692383,98369200.0,258.616,1.92,115.6029,124218000.0,1.55,69.7,104809.0,70.52,63257.0,3.6
2019-12-20,68.0598526000977,275978000.0,258.616,1.92,115.7636,124218000.0,1.55,68.66,104809.0,141.48,63257.0,3.6
2019-12-21,68.0598526000977,275978000.0,258.616,1.92,115.7636,124218000.0,1.55,68.66,104809.0,141.48,63257.0,3.6
2019-12-22,68.0598526000977,275978000.0,258.616,1.92,115.7636,124218000.0,1.55,68.66,104809.0,141.48,63257.0,3.6
2019-12-23,69.1704864501953,98572000.0,258.616,1.93,115.8098,124132000.0,1.55,67.49,104809.0,110.91,63257.0,3.6
2019-12-24,69.2362289428711,48478800.0,258.616,1.9,115.8098,124132000.0,1.55,69.26,104809.0,97.08,63257.0,3.6
2019-12-25,69.2362289428711,48478800.0,258.616,1.9,115.8098,124132000.0,1.55,69.26,104809.0,97.08,63257.0,3.6
2019-12-26,70.6099090576172,93121200.0,258.616,1.9,115.6379,124132000.0,1.55,69.26,104809.0,106.92,63257.0,3.6
2019-12-27,70.583122253418,146266000.0,258.616,1.88,115.2239,124132000.0,1.55,68.91,104809.0,127.92,63257.0,3.6
2019-12-28,70.583122253418,146266000.0,258.616,1.88,115.2239,124132000.0,1.55,68.91,104809.0,127.92,63257.0,3.6
2019-12-29,70.583122253418,146266000.0,258.616,1.88,115.2239,124132000.0,1.55,68.91,104809.0,127.92,63257.0,3.6
2019-12-30,71.0020370483398,144114400.0,258.616,1.9,114.967,124108000.0,1.55,68.3,104809.0,101.31,63257.0,3.6
2019-12-31,71.5208129882813,100805600.0,258.616,1.92,114.6728,124108000.0,1.55,67.77,104809.0,105.75,63257.0,3.6
2020-01-01,71.5208129882813,100805600.0,258.616,1.92,114.6728,124108000.0,1.55,67.77,104809.0,105.75,63257.0,3.6
2020-01-02,71.5208129882813,100805600.0,258.616,1.92,114.6728,124108000.0,1.55,67.77,104809.0,105.75,63257.0,3.6
2020-01-03,71.5208129882813,100805600.0,258.616,1.92,114.6728,124108000.0,1.55,67.77,104809.0,105.75,63257.0,3.6
2020-01-04,71.5208129882813,100805600.0,258.616,1.92,114.6728,124108000.0,1.55,67.77,104809.0,105.75,63257.0,3.6
2020-01-05,71.5208129882813,100805600.0,258.616,1.92,114.6728,124108000.0,1.55,67.77,104809.0,105.75,63257.0,3.6
2020-01-06,73.018684387207,118387200.0,259.037,1.81,114.9588,123893000.0,1.55,70.25,104625.0,147.96,62333.0,3.5
2020-01-07,72.6752777099609,108872000.0,259.037,1.83,115.1501,123893000.0,1.55,68.74,104625.0,103.98,62333.0,3.5
